PartID,PartDescription,PartBinAddress,PartBarCode,Product Class,Current Stock,On Order,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26
Em-5581,Rav4 ACA38 2.4L 08-on Rear Mtm,11-C-8-2,9346140028063,04 Bronze,19,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Em-5582,"Rav4 ACA30,33,38 LH mt Atm",11-C-9-1,9346140024003,02 Gold,157,0,14,11,13,15,7,10,6,11,11,8,13,11,18,22,18,12,19,5,8,16,19,8,10,18,10,18,23,17,20,15,9,16,20,18,19,13
Em-5582G =EM-5582,"Rav4 ACA30,33,38 LH mt Atm",11-C-9-1,9346140016152,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-5583,"Rav4 ACA33,38 2.4L 05-on LH M",11-C-9-2,9346140027844,04 Bronze,1,40,0,0,2,0,-1,1,0,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,1,4,3,0,1,0,1,1,0
Em-5584,Merc Sprinter 98-07 Front L/R,11-C-10-1,9346140016176,04 Bronze,40,0,0,0,2,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,4,0,0,0,0,0
Em-5585,Merc Sprinter 98-07 Rear mount,11-C-10-2,9346140016183,04 Bronze,21,0,0,1,1,0,0,-2,0,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0,1,1,0,0,1,2,1,0,1,0,0
Em-5586,"VW T4 2.0,2.4,2.5L 97-03 LH M",4-C-10-1,9346140016190,04 Bronze,2,10,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Em-5587H,VW T4 2.5 5cyl 97- LH Auto,4-D-7-5,9346140016206,04 Bronze,8,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0
Em-5588,"Lacetti,Viva 1.8 05-07 F SBar",9-C-4-1,9346140016213,04 Bronze,3,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,-1,-1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
Em-5589H,"Lacetti,Viva 1.8 05-on LH Hydr",9-C-5-1,9346140016220,04 Bronze,26,0,1,0,1,0,0,0,0,1,0,1,3,0,3,1,0,0,0,1,1,3,1,1,-1,0,2,0,0,3,0,0,0,0,0,0,0,0
Em-5590H,"Lacetti,Viva 1.8 05-on RH Hydr",9-C-6-1,9346140016237,04 Bronze,51,0,0,3,2,0,1,0,0,0,0,1,3,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,1,0,0,1,0,0
Em-5591,"Lacetti,Viva 1.8 05-on R T/Rod",9-C-7-2,9346140016244,04 Bronze,29,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0
Em-5592H,"Accord CR2,CR6 13-19 RH Hydro",11-C-2-4,9346140042007,04 Bronze,46,0,0,0,0,0,1,2,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,2
Em-5593,Baleno 1.8L 96-01 RH mount,11-C-1-4,9346140016268,05 No Sales FY25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5594,Prado KDJ120 Rear 4spd A & Mtm,11-C-1-3,9346140038451,04 Bronze,36,0,0,-2,1,2,0,2,1,4,4,0,0,-1,2,3,2,2,3,4,0,2,1,2,1,2,3,5,4,2,2,2,1,2,4,5,2,2
Em-5595,Prado KDJ120 3.0L Rear 5spd At,11-C-2-3,9346140038444,04 Bronze,28,60,1,1,3,0,1,0,1,2,2,0,2,0,1,4,7,0,2,3,2,2,2,2,0,1,9,4,2,5,1,1,5,2,5,3,0,8
Em-5596,Kia G/Carnival V6 3.8 Front A,11-C-3-3,9346140037898,04 Bronze,15,100,2,1,1,1,1,0,3,1,1,0,0,0,1,4,1,2,1,1,3,0,2,0,2,4,1,2,1,2,2,2,0,2,2,2,2,1
Em-5597,Kia G/Carnival V6 3.8 Rear A,11-C-3-4,9346140037904,04 Bronze,18,100,1,1,2,1,0,0,3,1,2,1,0,0,3,3,1,1,1,1,2,1,3,0,3,4,1,2,2,3,2,2,0,1,3,4,1,2
Em-5598,Kia G/Carnival 3.8L V6 RH Auto,11-C-4-3,9346140037911,04 Bronze,38,50,2,0,4,5,6,0,1,2,4,0,1,1,3,3,2,1,1,0,1,1,1,1,4,5,1,1,0,1,4,1,0,1,2,4,2,1
Em-5599,Kia G/Carnival 3.8L V6 LH mt,11-C-4-4,9346140037928,04 Bronze,21,50,2,3,3,1,3,0,1,0,2,0,0,1,1,4,0,0,2,0,1,0,1,1,2,2,1,1,0,2,1,1,0,2,3,2,1,0
Em-5599G,Kia G/Carnival 3.8L V6 LH mt,11-C-4-B,9346140016336,04 Bronze,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Em-5600,Tacuma U100 2.0L 00-04 S/Bar,11-C-5-4,9346140016343,05 No Sales FY25,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5601H,Falcon FG 4.0L 08-on Front L/R,5-A-2-5,9346140016350,02 Gold,67,300,20,37,37,19,22,26,26,23,14,14,16,9,13,22,30,24,21,28,14,20,28,12,11,8,19,19,15,24,14,5,21,38,22,40,49,60
Em-5603H=EM-5603HB,"Yaris NCP9# 1.3,1.5L 06- RH At",11-C-6-3,9346140018811,04 Bronze,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5603HB,"Yaris NCP9# 1.3,1.5L 06- RH At",11-C-6-3,9346140043806,03 Silver,57,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,5,1,2,10,1,14,5,13,10,8,5,20,19,10,8,18,5,13,13,10
Em-5604,Yaris NCP#9 05-07 S/Bar Mtm,11-C-7-4,9346140021255,04 Bronze,29,0,0,0,1,0,0,1,0,2,3,0,0,1,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1
Em-5604G,Yaris NCP#9 05-07 S/Bar Mtm,11-C-6-4,9346140016381,05 No Sales FY25,2,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Em-5605,Prad GRJ120/150 V6 03-09 F L/R,11-C-7-3,9346140019481,04 Bronze,27,30,2,0,2,2,0,1,6,1,4,0,1,0,2,2,2,0,0,2,2,0,3,3,1,2,0,4,0,6,0,2,0,2,0,6,4,2
Em-5606,Hiace KDH220-223 05-on Frnt LR,11-C-8-3,9346140016404,03 Silver,197,0,6,4,2,11,1,2,19,6,10,8,10,4,4,2,2,6,4,4,2,4,9,5,9,-2,8,7,8,14,8,4,2,3,4,10,7,6
Em-5607,Hiace KDH220-223 05-on Rear mt,11-C-8-4,9346140016442,04 Bronze,90,0,3,2,1,2,5,3,3,0,2,3,2,3,5,3,4,1,4,0,0,0,3,1,1,0,3,0,1,2,6,1,1,2,2,3,2,7
Em-5608,Peugeot 306 1.8 1.9 2.0 LH mt,3-A-3-3,9346140016435,04 Bronze,26,0,0,3,0,2,1,0,0,1,1,-1,1,1,0,0,2,1,1,1,0,1,1,3,0,2,5,2,0,0,4,0,1,2,0,0,1,0
Em-5609,"Econo JG,JH,Maz E1800 Rear mt",3-A-4-4,9346140016466,04 Bronze,92,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1
Em-5610H,Tiida C11 1.8L 05-10 RH Hydro,11-C-9-5,9346140016473,04 Bronze,78,0,3,1,6,8,1,5,4,6,4,3,3,9,7,2,5,4,7,0,1,2,3,1,7,5,6,3,4,1,3,7,5,5,2,3,0,5
Em-5611,Kia Mentor 1.8L 00-02 Rear Mtm,11-C-9-4,9346140016480,04 Bronze,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5612H (NIL),Audi 80-100 89-92 Front L/R,11-C-9-3,9346140016497,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-5613H,VW Polo 02-10 RH Hydro mnt,11-C-10-3,9346140016503,04 Bronze,31,100,3,0,0,0,2,2,1,1,3,2,3,2,0,2,6,2,5,2,2,3,4,0,2,5,0,5,3,5,5,6,4,3,3,4,6,7
Em-5614H=EM-5613H,Polo RH-Superceded to EM-5613H,11-C-10-3,9346140016510,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-5615,VW Polo 1.4L 02-06 Rear SBar A,11-C-10-4,9346140016527,04 Bronze,10,50,0,0,1,1,1,1,3,1,0,0,0,0,0,0,2,0,1,2,0,0,2,0,1,0,2,3,2,0,4,1,0,6,2,2,4,2
Em-5616,VW Polo 1.4L 02-07 Rear SBar M,12-C-10-2,9346140016534,04 Bronze,1,30,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,2,1,2,1,1,0,2,2,1,1
Em-5617H,Discovery 2 TD5 99-02 Front LR,12-C-10-1,9346140016541,04 Bronze,23,30,0,0,0,2,4,2,2,0,0,0,0,2,2,0,2,0,2,6,5,1,2,0,0,0,0,2,0,0,1,0,4,0,2,0,0,0
Em-5618H,Range Rover 4.4L 02-07 Front L,12-C-9-1,9346140016558,05 No Sales FY25,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5619H,Range Rover 4.4L 02-07 Front R,12-C-9-2,9346140016565,04 Bronze,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
Em-5620,"Swift 1.5,1.6L 04-10 Rear mt",12-C-10-5,9346140016572,03 Silver,144,0,2,1,3,7,7,8,5,2,5,4,5,10,5,5,6,7,6,10,2,7,5,1,5,2,5,4,5,7,7,8,5,2,4,12,6,14
Em-5621,"Swift 1.5,1.6L 04-10 RH mt",12-C-9-5,9346140016589,02 Gold,169,0,31,40,30,30,13,12,19,12,32,25,20,30,23,25,27,22,17,14,10,23,16,33,24,24,33,35,22,16,18,28,21,8,19,29,24,31
Em-5622,Lndcru HZJ105 4.2L 98-07 F L/R,12-C-8-1,9346140016596,04 Bronze,35,0,2,-1,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,3,2,0,0,0,3,4,2,0,0,2,3,4,2,0,2,4
Em-5623,"Escape,Tribute V6 01-05 Fr Low",12-C-8-2,9346140016602,04 Bronze,210,0,0,2,2,1,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,6,1,0,4,1,0,1,1,0,-5,0,1,2,6,1,4
Em-5624,Mazda 2 1.5L 07-on LH mnt At,12-C-7-1,9346140016619,02 Gold,15,300,15,18,20,10,14,7,8,8,12,4,10,19,23,25,22,18,13,11,10,6,15,6,10,20,20,26,10,18,12,15,10,24,13,16,21,12
Em-5624BR,Mazda 2 1.5 07-on LH bracket A,12-C-7-2,9346140016626,04 Bronze,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Em-5625,Mazda 2 1.5L 07-on LH mnt Mtm,12-C-6-1,9346140016633,04 Bronze,18,50,3,5,3,6,4,3,2,0,3,5,3,3,2,10,4,2,6,2,3,0,0,2,8,5,6,4,10,11,6,7,4,1,7,1,10,13
Em-5625BR,Mazda 2 1.5 07-on LH bracket M,12-C-6-G,9346140016640,04 Bronze,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Em-5626H,Mazda 2 1.5L 07-on RH  A&M,12-A-2-5,9346140023808,01 Platinum,241,400,101,117,100,87,84,59,66,52,46,61,59,138,79,120,89,61,75,42,36,50,67,54,74,65,115,124,100,76,64,58,43,57,53,67,80,99
Em-5628,Mazda 2 1.5L 07-on Rear Sbar A,12-C-5-1,9346140016671,02 Gold,169,100,11,20,23,15,18,16,14,20,8,9,15,20,25,33,28,15,19,12,8,13,14,10,22,11,21,31,17,19,19,22,9,24,18,22,23,18
Em-5629,Mazda 2 1.5L 07-on Rear Sbar M,12-C-5-2,9346140019092,03 Silver,121,100,10,8,7,6,6,5,4,2,6,8,6,12,7,14,5,7,8,1,4,2,4,5,11,3,9,10,13,7,8,10,7,3,10,6,15,19
Em-5630,"Triton ML 3.2,3.5 06-09 Rear M",12-C-6-5,9346140019139,04 Bronze,63,0,0,3,1,3,7,5,0,1,3,1,1,2,2,3,4,5,3,1,3,1,4,0,2,4,1,2,3,3,2,4,3,2,4,1,1,4
Em-5631,Lndcser HDJ100 4.2 Rear 5Spd A,12-C-4-2,9346140042410,04 Bronze,62,20,1,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0
Em-5632H,Mazda 2 1.5L 02-07 RH Hydro mt,12-C-5-5,9346140019115,03 Silver,92,0,7,11,11,8,11,5,4,12,7,8,12,9,2,5,5,5,3,4,8,8,8,4,10,6,6,13,4,7,8,7,10,8,10,19,9,4
Em-5633,"Maz2 DY/ Fies WP,WQ 02-09 LH",12-C-4-1,9346140019122,04 Bronze,44,0,1,3,1,2,1,1,1,2,2,4,2,4,1,2,3,0,3,2,3,1,1,-1,2,1,3,3,2,4,1,4,2,2,5,3,2,0
Em-5634,G.Vitara Front L/R mount,12-C-3-2,9346140019184,04 Bronze,55,0,0,2,3,0,-2,0,0,0,0,6,0,0,2,0,0,1,2,0,0,0,2,8,2,0,0,4,1,0,0,2,2,0,3,3,2,4
Em-5635,"C70,S60,S80,XC70,XC90 R Upper",12-C-3-1,9346140019191,04 Bronze,61,0,2,1,0,1,3,1,1,0,1,0,2,0,2,2,0,1,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,1,0,0,0
Em-5636,"Volvo C/V70,S60-80 Fr/Low All",12-C-2-2,9346140019207,04 Bronze,37,0,4,3,2,2,4,2,1,4,3,3,1,2,0,3,2,2,2,3,4,3,1,3,4,3,2,2,3,3,2,0,3,3,2,3,3,2
Em-5637,"Cruze JG,JH 1.8L 09-13 Front M",12-C-2-1,9346140019214,04 Bronze,21,0,0,0,0,1,2,-1,0,0,0,0,1,0,2,-1,0,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,1,0
Em-5638,Astra AH 04-10 LH mnt A&M,12-C-1-2,9346140019221,04 Bronze,7,50,-2,5,2,5,2,0,0,3,3,1,0,2,2,1,1,0,2,1,3,6,0,1,2,3,2,5,1,2,4,2,2,2,2,3,0,2
Em-5639H (NIL),Focus ST170 02-05 RH Hydro mt,12-C-1-1,9346140019238,07 Not Classed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-5640,Voyager 3.3L V6 01-08 LH mt At,12-C-4-5,9346140019245,05 No Sales FY25,20,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Em-5641,Comm VE V6 Rear 4Spd At mt,12-C-10-3,9346140019252,04 Bronze,1,100,-2,4,3,3,1,2,0,3,1,-1,1,3,1,1,4,-1,2,1,1,4,2,6,4,6,4,2,1,3,9,6,1,1,9,2,3,9
Em-5642,Comm VE V6/8 Rear 5&6Spd At mt,12-C-9-3,9346140019269,03 Silver,271,0,5,6,12,9,6,6,4,4,5,13,7,11,10,12,10,5,5,11,3,6,7,12,3,9,6,8,10,10,6,7,6,3,12,11,5,9
Em-5643H,"A4,A5,Q5 Front L/R Hydro mt",12-C-10-4,9346140019276,04 Bronze,36,0,-4,5,6,2,4,0,1,2,0,2,1,1,1,4,2,2,1,1,3,4,2,6,1,0,2,8,4,0,4,0,3,1,4,6,10,0
Em-5644S,"A4,A5,S5,Q5 Front L/R w/sensor",12-C-9-4,9346140018828,03 Silver,120,0,9,6,11,5,12,2,2,1,4,0,3,4,0,7,5,3,4,4,1,8,1,6,7,4,1,11,9,4,7,7,1,0,7,9,9,0
Em-5645,"Hyu Lantra,Lavita 1.8 01-04 Fr",12-C-8-4,9346140018835,04 Bronze,75,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Em-5646,"Elantra HD,i30 06-13 Front A&M",12-C-7-4,9346140018842,03 Silver,197,50,6,9,4,5,9,9,8,7,7,12,11,6,11,6,13,9,8,1,0,0,0,0,0,11,12,17,8,10,7,12,4,12,9,10,10,7
Em-5647,Hyundai i30 06-13 Rear mt A,12-C-8-3,9346140018859,03 Silver,104,0,5,11,4,9,13,7,13,12,5,8,1,0,7,12,15,7,6,9,10,1,9,7,13,9,9,14,12,10,10,12,12,11,10,10,13,12
Em-5648,Hyundai i30 06-13 Rear mt M,12-C-7-3,9346140018866,03 Silver,64,0,8,4,3,2,3,5,4,-1,10,6,6,6,6,4,9,3,8,1,4,2,5,4,7,1,7,4,6,6,3,5,5,5,9,5,4,12
Em-5649H,"Elantra HD,i30 06-13 RH mt A&M",9-A-5-2,9346140018873,02 Gold,187,160,22,47,29,31,34,20,17,16,19,30,26,23,32,32,36,20,24,24,13,22,22,25,33,24,35,50,31,32,16,40,24,23,30,33,28,32
Em-5650,"Elan HD,i30 1.6L 06-13 LH mt",12-C-6-3,9346140018880,04 Bronze,54,50,2,4,1,-1,2,1,1,2,4,3,5,2,1,1,2,2,2,2,0,1,4,3,2,3,4,2,1,5,4,1,0,1,2,5,5,3
Em-5651,"Elan HD,i30 2.0L 06-13 LH mt",12-C-5-3,9346140018897,03 Silver,28,100,4,10,3,7,7,6,4,2,5,6,5,3,9,6,8,9,5,5,9,2,4,6,7,5,10,12,2,8,2,5,5,7,8,11,4,7
Em-5652H,Chry 300C 3.5L Front L&R Hydro,12-C-4-3,9346140018903,04 Bronze,29,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Em-5653,Chry 300C 3.5L 05-12 Rear Mt,12-C-5-4,9346140018910,04 Bronze,9,0,1,1,-1,0,0,0,0,0,2,3,0,-1,0,2,-1,0,2,0,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2
Em-5654,Mazda 6 RF Turbo Diesel Rear,12-C-3-3,9346140018927,05 No Sales FY25,21,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Em-5655,"Chaser,Cresta,Crown 92-98 Rear",12-C-4-4,9346140017500,07 Not Classed,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em-5656H,Accord 2.4L 08-13 LH Upper Mt,12-C-3-4,9346140020029,04 Bronze,31,50,4,1,2,7,4,5,4,1,2,2,5,6,1,4,3,3,3,3,2,3,4,5,4,1,5,6,8,4,2,1,3,1,3,6,6,4
Em-5657,Accord 2.4L 08-13 LH Lower Mt,12-C-2-4,9346140020036,04 Bronze,15,50,0,1,5,4,1,1,5,1,3,2,3,4,1,1,3,4,-2,1,1,4,2,9,2,4,3,2,3,3,0,0,5,1,2,8,3,3
Em-5658H,Accord 2.4L 08-13 RH Hydro Mt,12-C-2-3,9346140020043,03 Silver,64,0,8,6,5,7,4,8,9,2,7,12,16,15,3,7,10,11,8,9,5,4,8,7,4,6,8,14,10,7,7,3,5,2,5,9,13,13
Em-5659H,Accord CP3 3.5L 08-on RH Hydro,12-C-1-3,9346140020050,04 Bronze,10,20,0,0,0,0,0,-1,1,0,0,1,1,0,-1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Em-5660,"Civic,CRV 2.0L 06-13 Front Mtm",12-C-3-5,9346140020067,04 Bronze,24,0,0,0,1,0,0,1,0,0,1,1,0,1,1,-1,1,0,1,-1,0,1,2,1,3,0,1,0,2,0,1,-1,1,1,1,0,5,2
Em-5661,CRV 2.4L 07-13 RH Upper T/R At,12-C-1-4,9346140020074,04 Bronze,93,0,2,2,4,0,1,4,1,4,4,-1,0,0,2,1,4,5,3,3,0,3,0,4,3,2,6,3,3,2,1,3,6,7,1,5,2,3
Em-5662,CRV 2.4 07-13 Rear Lower TR At,12-B-10-1,9346140020081,02 Gold,91,100,20,18,9,11,13,17,14,8,11,7,18,11,21,26,16,11,13,20,6,20,15,13,20,20,25,26,17,20,20,19,17,17,16,28,21,23
Em-5663,CRV RE4 2.4L 07-13 LH mount At,12-B-10-2,9346140020098,04 Bronze,89,0,3,6,2,4,3,2,3,2,2,0,0,2,2,4,4,4,3,1,1,7,4,4,2,2,2,8,4,2,3,3,4,2,1,8,1,5
Em-5664,CRV 2.4L 07-13 LH mount Mtm,12-C-2-5,9346140020104,04 Bronze,15,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,2,0
Em-5665,CRV 2.4L 07-13 RH Up T/Rod Mtm,12-B-9-1,9346140020111,04 Bronze,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,1,1,2,0,1,0,-1,3,0
Em-5666,CRV 2.4 07-13 Rear Lwer TR Mtm,12-B-9-2,9346140020128,04 Bronze,0,60,0,0,0,1,0,1,2,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,1,1,0,1
Em-5667H,"City,Jazz 1.3,1.5L 09-on RH mt",12-B-8-2,9346140020135,04 Bronze,82,0,3,1,3,1,4,0,2,1,1,0,3,1,3,1,3,1,2,3,1,1,2,3,7,4,3,7,4,6,3,0,1,2,1,3,2,5
Em-5668,Pajero iO 2.0L 01-02 Front RH,12-C-1-5,9346140020142,04 Bronze,10,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,1,0,1,1,0,1,1,0,0,2
Em-5669,Pajero iO 2.0L 01-02 Front LH,12-B-10-5,9346140020159,04 Bronze,10,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,2
Em-5670,Pajero iO 2.0L 01-02 Rear RH M,12-B-7-1B,9346140020166,04 Bronze,6,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Em-5671,Pajero iO 2.0L 01-02 Rear LH M,12-B-7-1A,9346140020173,05 No Sales FY25,6,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Em-5672,Pajero iO 2.0L 01-02 Rear Mt A,12-B-7-2,9346140020180,04 Bronze,22,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Em-5673,"350GT, 350Z V6 02-07 Front L/R",12-B-6-1,9346140020197,04 Bronze,16,0,5,2,4,2,2,2,0,2,2,-1,0,0,0,3,2,4,0,3,0,4,0,0,0,0,2,0,0,0,1,0,0,2,1,0,2,6
Em-5674,Nissan 350Z V6 02-07 Rear mt,12-B-6-2,9346140020203,04 Bronze,7,0,1,0,0,0,1,-2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Em-5675,"Maxi J31,Murano Z50 05-09 LH A",12-B-5-1,9346140020210,04 Bronze,28,0,0,3,2,1,3,0,2,0,0,2,1,1,0,0,1,0,0,3,0,-1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,2
Em-5676H,Maz SP23 BK 2.3L 07-09 RH mt,12-B-9-5,9346140020227,02 Gold,172,0,15,18,27,26,14,20,15,12,22,23,21,18,18,28,13,15,17,16,11,19,17,10,20,19,19,16,9,10,19,18,12,13,22,16,12,24
Em-5677H,Mazda CX7 06-15 RH Hyd,12-B-5-2,9346140020234,02 Gold,165,0,5,24,14,8,21,8,17,15,13,16,8,16,17,11,25,6,19,5,12,18,20,19,10,11,19,13,12,12,9,12,11,13,11,12,14,14
Em-5678,Mazda CX7 2.3L 06-12 LH All,12-B-4-1,9346140020241,04 Bronze,45,0,0,1,1,0,1,1,1,0,3,3,-1,0,2,1,0,0,3,1,0,0,1,3,0,0,0,1,3,1,0,3,2,0,1,1,3,0
Em-5679,"Mazda CX7,CX9 06-14 Rear S/Bar",12-B-4-2,9346140020258,02 Gold,241,0,15,17,28,30,26,18,20,16,18,16,17,38,16,31,24,14,20,16,22,15,19,23,22,22,10,23,23,20,21,17,9,22,26,24,25,17
Em-5680H,Mazda CX9 3.7L V6 07-15 RH At,12-B-3-1,9346140020265,03 Silver,74,0,6,10,13,12,11,5,3,7,3,4,4,10,7,9,7,5,7,7,8,6,6,4,10,10,9,9,3,3,12,11,6,7,10,8,8,5
Em-5681,Maz CX9 3.7L V6 07-15 LH mt,12-B-3-2,9346140023532,03 Silver,24,0,3,8,6,9,7,4,4,3,3,3,4,8,4,8,5,5,2,5,8,8,2,3,4,6,4,6,1,3,7,7,7,6,8,7,8,6
Em-5682,Mazda CX9 07-09 Rear S/Bar,12-B-2-1,9346140026083,04 Bronze,116,0,5,2,6,3,8,2,2,6,2,-4,2,5,6,10,2,6,2,5,2,6,4,0,1,1,3,3,3,3,6,4,3,0,1,8,-1,1
Em-5683=EM-5633,"Fies WP,WQ-Superceded EM-5633",12-B-2-2,9346140020296,04 Bronze,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em-5684,"Hon City,Jazz 1.5L 08-14 LH At",12-B-1-1,9346140020302,04 Bronze,20,0,2,0,1,1,2,1,1,2,2,0,1,3,2,1,1,0,1,1,0,0,3,2,1,4,1,2,1,2,0,0,0,0,2,1,1,0
Em-5685H,Honda MDX 3.5L V6 02-06 Front,12-B-8-5,9346140020319,04 Bronze,52,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,2,0,1,1
